Seriation_Number	Assemblage	1-8772565-4	3-9738923-2	1-2176130-4	1-0-3400917	1890867-4-3422396	1-3649699-762503	1-0-4	1890867-7754903-7907793	1-3426791-4	1-0-987376	4-2-0	4-1-4	3631004-9738923-2	9999348-0-2	511657-4-2	1890867-4-2	5599119-0-2	2-2-4	1-0-8918043	1-0-4897039	1-0-501937	1-1865682-4	1-7818127-4	1-0-9508602	4-0-2	4-0-4	1-3729803-4	1-8721300-4	1-5092109-4	1890867-4-4671124	1-8721300-2498547	6491832-0-2	8856233-1576151-2	1-8048064-4	8856233-4-2	4-2052839-2	1-3966171-4	6044532-0-4	6871187-3649699-762503	1-0-5802458	1890867-3192141-7907793	2-0-0	1890867-4-7907793	1-8244117-4	1-8902268-4	4-2-4	0-3-1	700853-8902268-4	1-6566005-762503	6752932-4-2	2-0-9131800	1-0-9693754	5698442-3426791-4	1890867-8971647-2	1-0-1009823	1-0-3425565	3-4-5994303	2184408-2-4	3-4-2	7043296-3426791-4	1890867-4-927599	1-3037676-4244889	4-4236323-2	4-0-7520968	1-0-762503	6871187-271076-762503	752802-4-2	5770682-0-4	8047683-0-2
5	assemblage-566-967	0	0	0	0	0	0	50	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	38	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	12
5	assemblage-233-899	0	0	19	0	0	0	220	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	11
5	assemblage-879-628	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	10	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	16

6	assemblage-566-967	0	0	0	0	0	0	50	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	38	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	12
6	assemblage-234-894	0	0	19	0	0	0	228	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	11
6	assemblage-742-572	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	35	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	32

7	assemblage-566-967	0	0	0	0	0	0	50	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	38	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	12
7	assemblage-234-894	0	0	19	0	0	0	228	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	11
7	assemblage-879-628	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	10	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	16

8	assemblage-623-535	9	0	0	0	0	0	72	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	15	0	0	0	0	0	146	0	0	23	0	0	0	0	0	0	0	15	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
8	assemblage-234-894	0	0	19	0	0	0	228	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	11
8	assemblage-233-899	0	0	19	0	0	0	220	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	11

9	assemblage-849-240	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	32	0	0	0	0	0	0	0	0	0	4	0	0	65	0	0	0	44	0	0	0	0	0	0	0	0	20
9	assemblage-234-894	0	0	19	0	0	0	228	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	11
9	assemblage-233-899	0	0	19	0	0	0	220	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	11

10	assemblage-849-240	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	32	0	0	0	0	0	0	0	0	0	4	0	0	65	0	0	0	44	0	0	0	0	0	0	0	0	20
10	assemblage-566-967	0	0	0	0	0	0	50	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	38	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	12
10	assemblage-233-899	0	0	19	0	0	0	220	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	11

11	assemblage-849-240	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	32	0	0	0	0	0	0	0	0	0	4	0	0	65	0	0	0	44	0	0	0	0	0	0	0	0	20
11	assemblage-566-967	0	0	0	0	0	0	50	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	38	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	12
11	assemblage-234-894	0	0	19	0	0	0	228	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	11

12	assemblage-583-973	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	12
12	assemblage-454-511	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	15
12	assemblage-879-628	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	10	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	16

13	assemblage-583-973	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	12
13	assemblage-233-899	0	0	19	0	0	0	220	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	11
13	assemblage-742-572	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	35	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	32

14	assemblage-583-973	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	12
14	assemblage-233-899	0	0	19	0	0	0	220	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	11
14	assemblage-879-628	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	10	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	16

15	assemblage-583-973	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	12
15	assemblage-234-894	0	0	19	0	0	0	228	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	11
15	assemblage-742-572	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	35	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	32

16	assemblage-583-973	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	12
16	assemblage-234-894	0	0	19	0	0	0	228	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	11
16	assemblage-879-628	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	10	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	16

17	assemblage-636-636	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	4	0	0	0	0	0	0	0	0	19	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	21
17	assemblage-454-511	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	15
17	assemblage-879-628	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	10	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	16

18	assemblage-636-636	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	4	0	0	0	0	0	0	0	0	19	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	21
18	assemblage-234-894	0	0	19	0	0	0	228	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	11
18	assemblage-233-899	0	0	19	0	0	0	220	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	11

19	assemblage-636-636	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	4	0	0	0	0	0	0	0	0	19	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	21
19	assemblage-849-240	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	32	0	0	0	0	0	0	0	0	0	4	0	0	65	0	0	0	44	0	0	0	0	0	0	0	0	20
19	assemblage-742-572	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	35	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	32

20	assemblage-636-636	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	4	0	0	0	0	0	0	0	0	19	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	21
20	assemblage-849-240	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	32	0	0	0	0	0	0	0	0	0	4	0	0	65	0	0	0	44	0	0	0	0	0	0	0	0	20
20	assemblage-879-628	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	10	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	16

21	assemblage-636-636	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	4	0	0	0	0	0	0	0	0	19	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	21
21	assemblage-849-240	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	32	0	0	0	0	0	0	0	0	0	4	0	0	65	0	0	0	44	0	0	0	0	0	0	0	0	20
21	assemblage-623-535	9	0	0	0	0	0	72	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	15	0	0	0	0	0	146	0	0	23	0	0	0	0	0	0	0	15	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7

22	assemblage-636-636	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	4	0	0	0	0	0	0	0	0	19	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	21
22	assemblage-583-973	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	12
22	assemblage-623-535	9	0	0	0	0	0	72	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	15	0	0	0	0	0	146	0	0	23	0	0	0	0	0	0	0	15	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7

23	assemblage-824-969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	133	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	5	0	15
23	assemblage-879-628	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	10	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	16
23	assemblage-742-572	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	35	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	32

24	assemblage-824-969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	133	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	5	0	15
24	assemblage-454-511	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	15
24	assemblage-742-572	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	35	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	32

25	assemblage-824-969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	133	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	5	0	15
25	assemblage-454-511	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	15
25	assemblage-879-628	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	10	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	16

26	assemblage-824-969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	133	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	5	0	15
26	assemblage-234-894	0	0	19	0	0	0	228	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	11
26	assemblage-233-899	0	0	19	0	0	0	220	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	11

27	assemblage-824-969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	133	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	5	0	15
27	assemblage-849-240	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	32	0	0	0	0	0	0	0	0	0	4	0	0	65	0	0	0	44	0	0	0	0	0	0	0	0	20
27	assemblage-879-628	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	10	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	16

28	assemblage-824-969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	133	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	5	0	15
28	assemblage-849-240	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	32	0	0	0	0	0	0	0	0	0	4	0	0	65	0	0	0	44	0	0	0	0	0	0	0	0	20
28	assemblage-623-535	9	0	0	0	0	0	72	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	15	0	0	0	0	0	146	0	0	23	0	0	0	0	0	0	0	15	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7

29	assemblage-824-969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	133	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	5	0	15
29	assemblage-583-973	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	12
