Assemblage_Name	2360792-5305823-7547013	0-2-7337334	4-3-1510291	4-9340202-8936387	5210945-0-3	4-3944250-4810038	4-7553732-1	9802405-2-7547013	9802405-2-6571801	6724234-3-1	8619495-2013364-3	4-9340202-1	3-1-1	3-1-4	2360792-2-7547013	6976245-0-3	4-3482975-472840	0-2-7547013	3-1294754-2183660	1576605-3944250-1	5780676-3-1	4-616283-1	2429447-2-7547013	2429447-2-6194987	3-1-566233	2360792-2-4526558	9802405-2-4998215	4-4502967-3667418	0-2-9523934	4809495-3944250-1	7105522-3-1	475370-3-1	3-115231-1	4-3-472840	0-3790294-0	4-5355269-1	4-8868797-1	7510156-3944250-1	5411604-1-4	0-8015530-7547013	4-3-1	7538880-1-4	4-6868445-1	0-775327-0	6686582-0-3	2-2-4515931	8710643-3-1	3-1294754-3	0-2-2712705	2636946-1-4	3-1-3144214	4-2344739-1	7828636-1-4	4659831-2-7547013	7285524-0-3	2046220-2-7547013	2741708-4-0	0-9902069-0	3-1-3956948	8858772-3-1	4-9794214-1	4-2104721-1	4-7081410-8936387	4-4502967-1	3-0-3958791	4-8944327-1	4-3518914-8936387	4-3944250-3225844	4-6814844-1	0-6947770-0	4-2719419-1	4-7254032-1	4366051-3-1	4-9340202-4041807	8858772-3-8936568	3-1-897830	8410750-2-7547013	8422523-1-4	2360792-2-9011057	3-1-819813	4-7606999-1	3-1453310-4	4-3944250-1	4-9241980-7827879	3-0-3	7930051-1-4	6851434-1-4	4-3944250-8103614	4-5778968-1	2517373-5355269-1	4-9029251-1	4-3944250-783023
assemblage-687-721	0	0	0	53	0	0	0	0	0	0	0	58	0	10	24	0	0	10	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	20	147	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	7	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	28	0	0	0	42
assemblage-537-343	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	20	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	15	0	25	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	72	0	0	0	0	0	0	37
assemblage-109-547	0	0	0	0	0	0	0	33	0	0	0	21	0	18	22	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	6	0	9	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	8	0	0	0	16	0	0	0	0	0	0	0	0	27
assemblage-462-472	0	0	9	0	0	0	0	0	0	0	0	161	0	16	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	35	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	30	0	0	0	0	0	0	41
assemblage-656-344	0	7	0	0	0	0	0	84	17	0	0	0	0	15	39	0	0	138	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	22
assemblage-817-785	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-987-572	0	0	0	0	0	0	0	0	0	0	0	8	0	54	48	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	27	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	16	0	0	0	0	0	0	23
assemblage-785-245	0	0	0	0	0	0	0	0	0	0	0	0	0	27	9	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	30
assemblage-543-780	0	0	0	67	0	0	0	0	0	0	0	150	0	15	43	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	18	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-605-982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	6	7	0	71	0	0	0	0	0	0	44	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	19
assemblage-542-771	0	0	0	62	0	0	0	0	0	0	0	152	0	14	53	0	0	8	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	5	0	0	17	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	13
assemblage-563-209	0	0	0	0	0	0	0	97	26	0	0	169	0	0	0	0	0	102	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
assemblage-813-234	0	0	0	0	0	0	0	0	93	0	0	0	0	0	123	0	1	3	0	0	0	0	69	39	0	0	0	9	0	0	0	0	0	24	0	0	22	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42
assemblage-365-506	0	0	5	0	0	0	0	0	0	0	0	152	0	13	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	37	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	21	0	0	0	0	0	0	51
assemblage-895-362	0	0	0	0	0	0	0	0	0	0	11	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	5	0	0	0	0	0	16
assemblage-868-358	0	0	0	0	0	0	0	0	0	0	3	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-989-563	0	0	0	0	0	0	0	0	0	0	0	0	0	60	48	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	30	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	15	0	0	0	0	0	0	22
assemblage-989-562	0	0	0	0	0	0	0	0	0	0	0	164	0	16	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	31	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	23	0	0	0	0	0	0	48
assemblage-109-521	0	0	0	42	0	0	0	0	0	0	0	147	0	13	67	0	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	6	0	0	14	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	20
assemblage-456-475	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	15	0	16	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	59	0	0	0	0	0	0	34
assemblage-808-599	0	0	0	0	0	0	5	5	0	0	0	31	0	161	28	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	13	12	0	0	0	0	0	0	0	0	0	8	0	0	0	25
assemblage-257-587	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	20	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	95	0	0	0	0	0	0	0	6	39
assemblage-349-817	0	0	0	0	0	7	0	0	0	0	0	86	0	124	9	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	4	0	6	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	30
assemblage-260-615	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	9	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	83	0	0	0	0	0	0	5	18	40
assemblage-478-448	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	19	0	16	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	65	0	0	0	0	0	0	44
assemblage-528-782	0	0	0	0	0	8	0	0	0	0	0	77	0	124	5	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	1	0	13	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	36
assemblage-385-510	0	0	0	0	0	0	0	34	0	0	0	15	0	8	31	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	6	0	5	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	11	0	0	0	26	0	0	0	0	0	0	0	0	17
assemblage-383-474	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	18	0	19	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	73	0	0	0	0	0	0	33
assemblage-317-799	0	0	0	0	0	0	0	27	0	0	0	14	0	21	26	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	3	0	5	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	5	0	0	0	27	0	0	0	0	0	0	0	0	13
assemblage-276-841	0	0	0	0	0	0	0	7	0	9	0	77	0	54	131	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	29	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	8	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-846-601	0	0	0	0	0	0	0	9	0	3	0	81	0	61	117	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	24	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	9	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-329-825	0	0	0	0	0	0	0	0	0	0	0	10	0	117	88	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	112	0	0	0	20	7	0	0	0	19
assemblage-158-140	0	0	0	0	0	0	0	0	89	0	0	10	0	0	137	0	0	0	0	0	0	0	66	37	0	0	0	0	0	0	0	0	0	25	0	0	8	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46
assemblage-575-225	0	0	0	0	0	0	0	98	34	0	0	160	0	0	0	0	0	95	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-536-366	0	0	0	0	0	0	0	0	0	0	0	0	0	54	44	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	20	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	14	0	0	0	0	0	0	27
assemblage-459-455	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	25	0	19	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	23
assemblage-791-235	0	0	0	0	0	0	0	0	0	0	0	0	0	33	10	0	0	0	0	0	0	0	2	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	45
assemblage-93-530	0	0	0	0	0	4	0	0	0	0	0	77	0	102	14	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	5	0	13	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	30
assemblage-397-507	0	0	0	0	0	8	0	0	0	0	0	53	0	111	14	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	5	0	5	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	45
assemblage-657-738	0	0	0	74	0	0	0	0	0	0	0	43	0	5	23	0	0	12	0	0	0	0	0	0	0	0	0	0	14	0	0	7	0	0	0	0	0	0	0	16	138	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	12	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	34	0	0	0	37
assemblage-613-1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	10	1	0	67	0	0	0	0	0	0	28	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	19
assemblage-394-630	0	0	0	0	0	0	0	107	27	0	0	170	0	0	0	0	0	88	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
assemblage-984-550	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	85	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	179	0	0	0	10	0	0	0	0	39
assemblage-395-504	0	0	0	58	0	0	0	0	0	0	0	157	0	10	51	0	0	7	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	17	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	29
assemblage-395-505	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	19	0	20	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	71	0	0	0	0	0	0	26
assemblage-664-336	0	0	0	73	0	0	0	0	0	0	0	50	0	3	29	0	0	10	0	0	0	0	0	0	0	0	0	0	10	0	0	3	0	0	0	0	0	0	0	11	127	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	6	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	36	0	0	0	33
assemblage-406-498	0	0	0	0	0	7	0	0	0	0	0	79	0	117	17	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	7	0	14	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	39
assemblage-806-771	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-869-357	0	0	0	0	0	0	0	0	0	0	6	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	10	0	0	0	0	0	19
assemblage-225-602	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	16	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	104	0	0	0	0	0	0	7	12	27
assemblage-825-581	0	0	0	0	0	0	0	10	0	21	0	76	0	54	110	0	0	3	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	31	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	7	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-589-997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	9	5	0	65	0	0	0	0	0	0	32	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	0	0	0	24
assemblage-514-785	0	0	0	0	0	0	0	25	0	0	0	13	0	18	31	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	5	0	11	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	14	0	0	0	30	0	0	0	0	0	0	0	0	13
